,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979498.439,,,,,,<itemPickup.itemPickup object at 0x00000184B9D78518>,,,,,,,,1527979498.439,,,,113216.8046875,122329.59375,598.1499633789062
1527979502.725,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5BAA90>,,,,1527979502.725,,,,113110.4140625,121247.8046875,948.1499633789062
1527979504.01,,,,<itemDrop.itemDrop object at 0x00000184B98DAF28>,,,,,,,,,,1527979504.01,,,,113122.5078125,121359.15625,948.1499633789062
1527979504.0101,,,,,,<itemPickup.itemPickup object at 0x00000184B9D789E8>,,,,,,,,1527979504.0101,,,,113122.5078125,121359.15625,948.1499633789062
1527979504.0102,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B99AC8>,,,,,,,1527979504.0102,,,,113122.5078125,121359.15625,948.1499633789062
1527979504.011,,,,,<itemEquip.itemEquip object at 0x00000184B9A19128>,,,,,,,,,1527979504.011,,,,113122.5078125,121359.15625,948.1499633789062
1527979504.0110998,,,,,,<itemPickup.itemPickup object at 0x00000184B9D78A58>,,,,,,,,1527979504.0110998,,,,113122.5078125,121359.15625,948.1499633789062
1527979504.873,,,,,,<itemPickup.itemPickup object at 0x00000184B9D78C88>,,,,,,,,1527979504.873,,,,113141.609375,121397.6875,948.1499633789062
1527979505.418,,,,,,<itemPickup.itemPickup object at 0x00000184B9D78CF8>,,,,,,,,1527979505.418,,,,113140.7265625,121395.4453125,948.1499633789062
1527979506.141,,,,<itemDrop.itemDrop object at 0x00000184B98DA0F0>,,,,,,,,,,1527979506.141,,,,113103.46875,121316.0546875,948.1499633789062
1527979506.1411,,,,,<itemEquip.itemEquip object at 0x00000184B9A1D240>,,,,,,,,,1527979506.1411,,,,113103.46875,121316.0546875,948.1499633789062
1527979506.1412,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B99CF8>,,,,,,,1527979506.1412,,,,113103.46875,121316.0546875,948.1499633789062
1527979506.142,,,,,,<itemPickup.itemPickup object at 0x00000184B9D78F28>,,,,,,,,1527979506.142,,,,113103.46875,121316.0546875,948.1499633789062
1527979512.768,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5BF550>,,,,1527979512.768,,,,112857.09375,121269.296875,948.1499633789062
1527979522.721,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5BFFD0>,,,,1527979522.721,,,,112157.828125,122126.515625,1202.919921875
1527979523.535,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA922A58>,,,1527979523.535,,,,111958.7265625,122124.0546875,533.1199951171875
1527979532.726,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5C4A58>,,,,1527979532.726,,,,108391.734375,122207.9765625,1059.919921875
1527979538.017,,,,,,<itemPickup.itemPickup object at 0x00000184B9D80198>,,,,,,,,1527979538.017,,,,108261.5703125,122953.734375,1059.919921875
1527979539.336,,<itemAttach.itemAttach object at 0x00000184B95F8B70>,,,,,,,,,,,,1527979539.336,,,,107989.359375,122963.015625,1203.22998046875
1527979539.3360999,,,<itemDetach.itemDetach object at 0x00000184B96C1BA8>,,,,,,,,,,,1527979539.3360999,,,,107989.359375,122963.015625,1203.22998046875
1527979540.082,,,,<itemDrop.itemDrop object at 0x00000184B98DEB38>,,,,,,,,,,1527979540.082,,,,107988.5390625,122962.734375,1202.68994140625
1527979542.744,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5C84E0>,,,,1527979542.744,,,,107877.359375,122441.6640625,1409.919921875
1527979548.357,,,,,,<itemPickup.itemPickup object at 0x00000184B9D849E8>,,,,,,,,1527979548.357,,,,107888.046875,122440.4140625,1759.6199951171875
1527979552.732,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5C8EF0>,,,,1527979552.732,,,,108870.359375,122610.15625,1357.3499755859375
1527979559.85,,,,,,<itemPickup.itemPickup object at 0x00000184B9D89B38>,,,,,,,,1527979559.85,,,,109604.34375,125440.9453125,1032.1500244140625
1527979560.653,,,,,,<itemPickup.itemPickup object at 0x00000184B9D89C88>,,,,,,,,1527979560.653,,,,109512.15625,125447.4765625,1032.1500244140625
1527979562.748,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5CE940>,,,,1527979562.748,,,,109105.1953125,124968.46875,1032.1500244140625
1527979572.726,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5D3358>,,,,1527979572.726,,,,109483.59375,128692.609375,1162.530029296875
1527979582.737,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5D3D30>,,,,1527979582.737,,,,105595.5859375,133003.625,2230.04052734375
1527979592.748,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5D7748>,,,,1527979592.748,,,,107592.53125,135029.109375,2420.349853515625
1527979593.682,,,,<itemDrop.itemDrop object at 0x00000184B98E5C88>,,,,,,,,,,1527979593.682,,,,107592.53125,135029.109375,2420.349853515625
1527979594.7,,,,,,<itemPickup.itemPickup object at 0x00000184B9D920F0>,,,,,,,,1527979594.7,,,,107592.53125,135029.109375,2420.349853515625
1527979595.374,,,,,,<itemPickup.itemPickup object at 0x00000184B9D971D0>,,,,,,,,1527979595.374,,,,107592.53125,135029.109375,2420.349853515625
1527979602.753,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5D7160>,,,,1527979602.753,,,,109746.609375,138082.4375,2390.0
1527979612.72,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5DCA58>,,,,1527979612.72,,,,110960.640625,143872.484375,2876.2099609375
1527979622.719,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5E2400>,,,,1527979622.719,,,,113290.9140625,149346.71875,3543.389892578125
1527979632.732,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5E2D68>,,,,1527979632.732,,,,113071.7265625,155314.21875,3123.699951171875
1527979642.747,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5E6710>,,,,1527979642.747,,,,112502.875,161433.6875,2871.25
1527979652.734,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5E6128>,,,,1527979652.734,,,,110779.359375,167215.421875,2816.030029296875
1527979662.73,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5EAA20>,,,,1527979662.73,,,,110032.4765625,172923.34375,2809.639892578125
1527979672.724,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5F03C8>,,,,1527979672.724,,,,109227.1953125,176262.953125,3044.35986328125
1527979682.72,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5F0CF8>,,,,1527979682.72,,,,110329.1484375,181090.25,3228.550048828125
1527979692.721,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5F5668>,,,,1527979692.721,,,,113773.8359375,185778.21875,3973.31982421875
1527979702.75,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5F5F98>,,,,1527979702.75,,,,114465.8359375,191188.734375,2981.030029296875
1527979712.739,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5FA908>,,,,1527979712.739,,,,114489.609375,197186.21875,2803.3798828125
1527979722.731,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5FE278>,,,,1527979722.731,,,,114648.03125,199266.53125,2844.119873046875
1527979732.736,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5FEBA8>,,,,1527979732.736,,,,114816.015625,199789.234375,2789.3798828125
1527979742.764,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA604518>,,,,1527979742.764,,,,119144.375,204112.28125,2783.219970703125
1527979752.742,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA604E48>,,,,1527979752.742,,,,123969.9765625,207627.109375,2743.659912109375
1527979762.743,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA6087B8>,,,,1527979762.743,,,,129279.0859375,208754.609375,1142.030029296875
1527979772.753,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA6080B8>,,,,1527979772.753,,,,134091.984375,208425.796875,1075.719970703125
1527979782.759,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA60DA20>,,,,1527979782.759,,,,138909.578125,210492.109375,1086.27001953125
1527979788.555,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA173F60>,,,,,,1527979788.555,,,,139152.109375,212832.375,1089.6199951171875
1527979788.981,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA173080>,,,,,,1527979788.981,,,,139152.109375,212832.375,1089.6199951171875
1527979789.385,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA173048>,,,,,,1527979789.385,,,,139152.109375,212832.375,1089.6199951171875
1527979789.593,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D198>,,,,,,1527979789.593,,,,139152.109375,212832.375,1089.6199951171875
1527979789.762,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D240>,,,,,,1527979789.762,,,,139152.109375,212832.375,1089.6199951171875
1527979789.961,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D2E8>,,,,,,1527979789.961,,,,139152.109375,212832.375,1089.6199951171875
1527979790.146,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D390>,,,,,,1527979790.146,,,,139152.109375,212832.375,1089.6199951171875
1527979790.326,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D438>,,,,,,1527979790.326,,,,139152.109375,212832.375,1089.6199951171875
1527979790.503,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D4E0>,,,,,,1527979790.503,,,,139152.109375,212832.375,1089.6199951171875
1527979790.69,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D588>,,,,,,1527979790.69,,,,139152.109375,212832.375,1089.6199951171875
1527979790.873,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D630>,,,,,,1527979790.873,,,,139158.0625,212838.5625,1089.6199951171875
1527979791.021,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D6D8>,,,,,,1527979791.021,,,,139172.5,212853.53125,1089.6199951171875
1527979791.339,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D780>,,,,,,1527979791.339,,,,139182.8125,212864.640625,1089.8800048828125
1527979791.381,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D8D0>,,,,,,1527979791.381,,,,139180.015625,212861.859375,1089.8800048828125
1527979791.81,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930DAC8>,,,,,,1527979791.81,,,,139174.828125,212856.796875,1089.8800048828125
1527979791.968,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930DB70>,,,,,,1527979791.968,,,,139171.953125,212853.953125,1089.8800048828125
1527979792.071,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930DCC0>,,,,,,1527979792.071,,,,139169.46875,212851.46875,1089.8800048828125
1527979792.102,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BAA4A898>,,,1527979792.102,,,,139166.359375,212848.421875,1089.8800048828125
1527979792.222,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930DD68>,,,,,,1527979792.222,,,,139155.546875,212837.75,1089.8800048828125
1527979792.539,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930DEB8>,,,,,,1527979792.539,,,,139156.328125,212838.453125,1089.8800048828125
1527979792.722,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA612358>,,,,1527979792.722,,,,139141.453125,212824.328125,1089.6199951171875
1527979792.919,,,,,,,,<playerAttack.playerAttack object at 0x00000184B930D0F0>,,,,,,1527979792.919,,,,139140.09375,212823.03125,1089.6199951171875
1527979793.086,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF8198>,,,,,,1527979793.086,,,,139141.09375,212824.0,1089.6199951171875
1527979793.331,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF8240>,,,,,,1527979793.331,,,,139149.71875,212832.53125,1089.6199951171875
1527979793.564,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF8390>,,,,,,1527979793.564,,,,139153.359375,212836.171875,1089.6199951171875
1527979793.796,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF84E0>,,,,,,1527979793.796,,,,139148.0,212830.875,1089.6199951171875
1527979793.996,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF8588>,,,,,,1527979793.996,,,,139141.875,212824.8125,1089.6199951171875
1527979794.136,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF86D8>,,,,,,1527979794.136,,,,139137.109375,212820.15625,1089.6199951171875
1527979794.379,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF8780>,,,,,,1527979794.379,,,,139148.296875,212830.890625,1089.6199951171875
1527979794.547,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BAA4E978>,,,1527979794.547,,,,139149.421875,212832.03125,1089.6199951171875
1527979794.616,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF88D0>,,,,,,1527979794.616,,,,139145.78125,212828.609375,1089.6199951171875
1527979794.886,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF8978>,,,,,,1527979794.886,,,,139145.78125,212828.609375,1089.6199951171875
1527979795.055,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF8AC8>,,,,,,1527979795.055,,,,139145.78125,212828.609375,1089.6199951171875
1527979795.219,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BC3208>,,,,,,,1527979795.219,,,,139145.78125,212828.609375,1089.6199951171875
1527979795.2191,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BAA51278>,,,1527979795.2191,,,,139145.78125,212828.609375,1089.6199951171875
1527979795.221,,,<itemDetach.itemDetach object at 0x00000184B96D9710>,,,,,,,,,,,1527979795.221,,,,139145.78125,212828.609375,1089.6199951171875
1527979795.2210999,,,<itemDetach.itemDetach object at 0x00000184B96D97B8>,,,,,,,,,,,1527979795.2210999,,,,139145.78125,212828.609375,1089.6199951171875
1527979795.2212,,,<itemDetach.itemDetach object at 0x00000184B96D9860>,,,,,,,,,,,1527979795.2212,,,,139145.78125,212828.609375,1089.6199951171875
1527979795.2213,,,<itemDetach.itemDetach object at 0x00000184B96D9908>,,,,,,,,,,,1527979795.2213,,,,139145.78125,212828.609375,1089.6199951171875
1527979795.2214,,,<itemDetach.itemDetach object at 0x00000184B96D99B0>,,,,,,,,,,,1527979795.2214,,,,139145.78125,212828.609375,1089.6199951171875
1527979795.2215,,,<itemDetach.itemDetach object at 0x00000184B96D9A58>,,,,,,,,,,,1527979795.2215,,,,139145.78125,212828.609375,1089.6199951171875
1527979795.286,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9AF8C18>,,,,,,1527979795.286,,,,139145.78125,212828.609375,1089.6199951171875
1527979802.759,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA612C50>,,,,1527979802.759,,,,139145.78125,212828.609375,1089.6199951171875
1527979855.269,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BCA048>,,,,,,,1527979855.269,,,,139145.78125,212828.609375,1089.6199951171875
1527979855.2691,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BD0400>,,,,,,,1527979855.2691,,,,139145.78125,212828.609375,1089.6199951171875
1527979855.2692,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BD04A8>,,,,,,,1527979855.2692,,,,139145.78125,212828.609375,1089.6199951171875
1527979855.2693,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BD05F8>,,,,,,,1527979855.2693,,,,139145.78125,212828.609375,1089.6199951171875
1527979855.2694001,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BD0710>,,,,,,,1527979855.2694001,,,,139145.78125,212828.609375,1089.6199951171875
